Hour,Month,DayOfWeek,Infrastructure,Speed,Direction,Width,Impact_Level
21,6,2,Satellite,845.0,Unknown,181.0,Low
4,8,2,Satellite,845.0,Unknown,181.0,Medium
10,11,0,Satellite,845.0,Unknown,181.0,Low
16,11,1,Satellite,845.0,Unknown,181.0,High
6,2,3,Satellite,845.0,Unknown,181.0,Low
7,2,2,Satellite,845.0,Unknown,181.0,Medium
16,1,4,Satellite,845.0,Unknown,181.0,Low
15,12,4,Satellite,845.0,Unknown,181.0,Low
4,7,2,Satellite,845.0,Unknown,181.0,High
17,6,6,Satellite,845.0,Unknown,181.0,High
19,4,2,Satellite,845.0,Unknown,181.0,Medium
23,5,2,Satellite,845.0,Unknown,181.0,High
13,1,3,Satellite,845.0,Unknown,181.0,Low
23,1,1,Satellite,845.0,Unknown,181.0,High
0,12,3,Satellite,845.0,Unknown,181.0,High
6,6,4,Satellite,845.0,Unknown,181.0,Medium
21,11,5,Satellite,845.0,Unknown,181.0,High
15,11,6,Satellite,845.0,Unknown,181.0,High
5,2,6,Satellite,845.0,Unknown,181.0,High
15,7,6,Satellite,845.0,Unknown,181.0,Medium
4,4,3,Satellite,845.0,Unknown,181.0,High
21,4,4,Satellite,845.0,Unknown,181.0,Medium
2,1,6,Satellite,845.0,Unknown,181.0,Medium
2,6,1,Satellite,845.0,Unknown,181.0,Medium
21,9,0,Satellite,845.0,Unknown,181.0,High
5,7,3,Satellite,845.0,Unknown,181.0,Medium
18,9,0,Satellite,845.0,Unknown,181.0,High
6,3,1,Satellite,845.0,Unknown,181.0,High
14,3,2,Satellite,845.0,Unknown,181.0,High
4,9,1,Satellite,845.0,Unknown,181.0,Low
13,9,6,Satellite,845.0,Unknown,181.0,Medium
8,6,1,Satellite,845.0,Unknown,181.0,High
6,7,5,Satellite,845.0,Unknown,181.0,Low
0,4,4,Satellite,845.0,Unknown,181.0,High
18,11,4,Satellite,845.0,Unknown,181.0,Medium
3,10,6,Satellite,845.0,Unknown,181.0,Low
13,10,1,Satellite,845.0,Unknown,181.0,Medium
21,10,4,Satellite,845.0,Unknown,181.0,High
2,8,3,Satellite,845.0,Unknown,181.0,High
11,5,4,Satellite,845.0,Unknown,181.0,Low
20,2,0,Satellite,845.0,Unknown,181.0,High
22,5,1,Satellite,845.0,Unknown,181.0,Medium
23,9,6,Satellite,845.0,Unknown,181.0,Medium
14,11,4,Satellite,845.0,Unknown,181.0,Low
0,3,5,Satellite,845.0,Unknown,181.0,High
15,9,3,Satellite,845.0,Unknown,181.0,Low
11,6,3,Satellite,845.0,Unknown,181.0,High
13,9,5,Satellite,845.0,Unknown,181.0,Low
7,3,6,Satellite,845.0,Unknown,181.0,Medium
0,4,0,Satellite,845.0,Unknown,181.0,High
4,6,4,Satellite,845.0,Unknown,181.0,High
1,5,1,Satellite,845.0,Unknown,181.0,High
6,3,0,Satellite,845.0,Unknown,181.0,Low
12,5,6,Satellite,845.0,Unknown,181.0,Low
1,9,5,Satellite,845.0,Unknown,181.0,Medium
1,7,1,Satellite,845.0,Unknown,181.0,Low
5,8,0,Satellite,845.0,Unknown,181.0,High
0,12,1,Satellite,845.0,Unknown,181.0,High
2,12,3,Satellite,845.0,Unknown,181.0,Medium
0,4,3,Satellite,845.0,Unknown,181.0,Low
2,8,5,Satellite,845.0,Unknown,181.0,High
10,5,6,Satellite,845.0,Unknown,181.0,High
20,1,2,Satellite,845.0,Unknown,181.0,High
0,3,6,Satellite,845.0,Unknown,181.0,Low
2,2,6,Satellite,845.0,Unknown,181.0,Low
23,11,5,Satellite,845.0,Unknown,181.0,Low
8,4,4,Satellite,845.0,Unknown,181.0,Medium
11,1,2,Satellite,845.0,Unknown,181.0,Medium
0,7,1,Satellite,845.0,Unknown,181.0,Low
10,8,5,Satellite,845.0,Unknown,181.0,Low
22,11,4,Satellite,845.0,Unknown,181.0,Low
2,6,3,Satellite,845.0,Unknown,181.0,High
23,5,1,Satellite,845.0,Unknown,181.0,Medium
3,6,3,Satellite,845.0,Unknown,181.0,Medium
12,10,2,Satellite,845.0,Unknown,181.0,Medium
5,10,3,Satellite,845.0,Unknown,181.0,Low
1,8,2,Satellite,845.0,Unknown,181.0,Medium
6,3,0,Satellite,845.0,Unknown,181.0,High
11,8,0,Satellite,845.0,Unknown,181.0,Low
9,7,4,Satellite,845.0,Unknown,181.0,High
19,4,0,Satellite,845.0,Unknown,181.0,Low
19,12,0,Satellite,845.0,Unknown,181.0,Low
15,7,3,Satellite,845.0,Unknown,181.0,Low
22,1,6,Satellite,845.0,Unknown,181.0,Low
5,9,3,Satellite,845.0,Unknown,181.0,Medium
7,6,4,Satellite,845.0,Unknown,181.0,Low
19,8,4,Satellite,845.0,Unknown,181.0,Low
11,8,6,Satellite,845.0,Unknown,181.0,High
23,10,5,Satellite,845.0,Unknown,181.0,Medium
23,1,4,Satellite,845.0,Unknown,181.0,Low
15,3,4,Satellite,845.0,Unknown,181.0,High
7,4,1,Satellite,845.0,Unknown,181.0,High
4,5,3,Satellite,845.0,Unknown,181.0,High
9,3,1,Satellite,845.0,Unknown,181.0,High
16,6,6,Satellite,845.0,Unknown,181.0,Low
0,1,2,Satellite,845.0,Unknown,181.0,High
19,2,1,Satellite,845.0,Unknown,181.0,Low
22,4,1,Satellite,845.0,Unknown,181.0,Low
1,9,3,Satellite,845.0,Unknown,181.0,High
17,10,2,Satellite,845.0,Unknown,181.0,Medium
9,9,3,Satellite,845.0,Unknown,181.0,Medium
5,3,0,Satellite,845.0,Unknown,181.0,Low
14,9,0,Satellite,845.0,Unknown,181.0,High
8,4,3,Satellite,845.0,Unknown,181.0,Low
19,11,5,Satellite,845.0,Unknown,181.0,High
10,1,6,Satellite,845.0,Unknown,181.0,High
4,6,3,Satellite,845.0,Unknown,181.0,High
0,9,6,Satellite,845.0,Unknown,181.0,High
21,7,4,Satellite,845.0,Unknown,181.0,Low
3,3,4,Satellite,845.0,Unknown,181.0,Medium
14,7,3,Satellite,845.0,Unknown,181.0,High
23,11,2,Satellite,845.0,Unknown,181.0,Medium
11,10,2,Satellite,845.0,Unknown,181.0,Medium
22,4,1,Satellite,845.0,Unknown,181.0,Low
8,9,0,Satellite,845.0,Unknown,181.0,Medium
19,11,1,Satellite,845.0,Unknown,181.0,Low
19,8,6,Satellite,845.0,Unknown,181.0,Low
13,4,3,Satellite,845.0,Unknown,181.0,Medium
15,12,1,Satellite,845.0,Unknown,181.0,Medium
2,10,4,Satellite,845.0,Unknown,181.0,Medium
10,6,5,Satellite,845.0,Unknown,181.0,Low
18,9,1,Satellite,845.0,Unknown,181.0,Low
10,1,5,Satellite,845.0,Unknown,181.0,Low
4,7,0,Satellite,845.0,Unknown,181.0,Medium
21,9,6,Satellite,845.0,Unknown,181.0,Low
1,2,3,Satellite,845.0,Unknown,181.0,Low
11,9,0,Satellite,845.0,Unknown,181.0,Medium
0,1,0,Satellite,845.0,Unknown,181.0,Medium
16,11,6,Satellite,845.0,Unknown,181.0,Low
14,10,1,Satellite,845.0,Unknown,181.0,High
13,10,5,Satellite,845.0,Unknown,181.0,Medium
5,12,5,Satellite,845.0,Unknown,181.0,High
2,6,1,Satellite,845.0,Unknown,181.0,Medium
10,5,5,Satellite,845.0,Unknown,181.0,High
10,1,4,Satellite,845.0,Unknown,181.0,High
17,6,3,Satellite,845.0,Unknown,181.0,Low
12,11,1,Satellite,845.0,Unknown,181.0,Low
12,2,5,Satellite,845.0,Unknown,181.0,Medium
17,7,5,Satellite,845.0,Unknown,181.0,Medium
4,1,5,Satellite,845.0,Unknown,181.0,High
19,9,5,Satellite,845.0,Unknown,181.0,High
22,12,1,Satellite,845.0,Unknown,181.0,Medium
0,6,3,Satellite,845.0,Unknown,181.0,Medium
20,10,3,Satellite,845.0,Unknown,181.0,Medium
8,11,5,Satellite,845.0,Unknown,181.0,High
6,1,6,Satellite,845.0,Unknown,181.0,High
13,12,4,Satellite,845.0,Unknown,181.0,Medium
14,12,3,Satellite,845.0,Unknown,181.0,High
20,9,2,Satellite,845.0,Unknown,181.0,Medium
8,10,6,Satellite,845.0,Unknown,181.0,High
20,3,0,Satellite,845.0,Unknown,181.0,Medium
8,8,5,Satellite,845.0,Unknown,181.0,High
15,4,3,Satellite,845.0,Unknown,181.0,Medium
5,11,2,Satellite,845.0,Unknown,181.0,Medium
8,4,1,Satellite,845.0,Unknown,181.0,Low
7,8,4,Satellite,845.0,Unknown,181.0,Low
5,3,6,Satellite,845.0,Unknown,181.0,Medium
17,10,0,Satellite,845.0,Unknown,181.0,High
1,8,1,Satellite,845.0,Unknown,181.0,Medium
12,5,4,Satellite,845.0,Unknown,181.0,Low
6,11,1,Satellite,845.0,Unknown,181.0,Low
1,6,6,Satellite,845.0,Unknown,181.0,High
21,3,0,Satellite,845.0,Unknown,181.0,Medium
7,8,3,Satellite,845.0,Unknown,181.0,Medium
2,2,6,Satellite,845.0,Unknown,181.0,Medium
2,8,0,Satellite,845.0,Unknown,181.0,Medium
18,11,0,Satellite,845.0,Unknown,181.0,Medium
21,6,0,Satellite,845.0,Unknown,181.0,Low
16,11,3,Satellite,845.0,Unknown,181.0,High
23,5,5,Satellite,845.0,Unknown,181.0,Medium
13,5,1,Satellite,845.0,Unknown,181.0,High
7,12,3,Satellite,845.0,Unknown,181.0,High
23,12,5,Satellite,845.0,Unknown,181.0,Low
16,1,0,Satellite,845.0,Unknown,181.0,High
18,12,3,Satellite,845.0,Unknown,181.0,Medium
22,9,1,Satellite,845.0,Unknown,181.0,High
10,11,6,Satellite,845.0,Unknown,181.0,High
1,9,4,Satellite,845.0,Unknown,181.0,Low
10,11,2,Satellite,845.0,Unknown,181.0,High
15,10,1,Satellite,845.0,Unknown,181.0,High
17,5,1,Satellite,845.0,Unknown,181.0,High
19,6,4,Satellite,845.0,Unknown,181.0,Medium
0,5,2,Satellite,845.0,Unknown,181.0,Medium
4,7,3,Satellite,845.0,Unknown,181.0,Medium
1,4,0,Satellite,845.0,Unknown,181.0,High
10,8,1,Satellite,845.0,Unknown,181.0,Low
20,12,1,Satellite,845.0,Unknown,181.0,Medium
16,5,5,Satellite,845.0,Unknown,181.0,Low
23,7,1,Satellite,845.0,Unknown,181.0,High
12,6,6,Satellite,845.0,Unknown,181.0,Medium
16,2,0,Satellite,845.0,Unknown,181.0,Medium
14,10,4,Satellite,845.0,Unknown,181.0,Low
10,4,6,Satellite,845.0,Unknown,181.0,Low
10,5,0,Satellite,845.0,Unknown,181.0,Low
21,11,4,Satellite,845.0,Unknown,181.0,High
3,1,5,Satellite,845.0,Unknown,181.0,High
5,1,4,Satellite,845.0,Unknown,181.0,Low
4,4,3,Satellite,845.0,Unknown,181.0,Low
5,12,3,Satellite,845.0,Unknown,181.0,High
19,1,2,Satellite,845.0,Unknown,181.0,Low
11,10,6,Satellite,845.0,Unknown,181.0,High
9,4,2,Satellite,845.0,Unknown,181.0,High
7,8,3,Satellite,845.0,Unknown,181.0,Low
21,2,3,Satellite,845.0,Unknown,181.0,Low
8,7,1,Satellite,845.0,Unknown,181.0,Medium
1,9,4,Satellite,845.0,Unknown,181.0,Low
7,11,5,Satellite,845.0,Unknown,181.0,Medium
16,12,4,Satellite,845.0,Unknown,181.0,High
11,9,2,Satellite,845.0,Unknown,181.0,Low
15,2,3,Satellite,845.0,Unknown,181.0,Medium
10,9,2,Satellite,845.0,Unknown,181.0,Medium
23,7,2,Satellite,845.0,Unknown,181.0,Low
7,11,4,Satellite,845.0,Unknown,181.0,High
8,11,0,Satellite,845.0,Unknown,181.0,High
19,3,2,Satellite,845.0,Unknown,181.0,High
4,8,0,Satellite,845.0,Unknown,181.0,Low
23,11,5,Satellite,845.0,Unknown,181.0,Low
11,12,2,Satellite,845.0,Unknown,181.0,Medium
16,12,6,Satellite,845.0,Unknown,181.0,Low
0,6,4,Satellite,845.0,Unknown,181.0,Low
15,8,2,Satellite,845.0,Unknown,181.0,High
22,10,0,Satellite,845.0,Unknown,181.0,Medium
8,3,1,Satellite,845.0,Unknown,181.0,High
1,2,6,Satellite,845.0,Unknown,181.0,Medium
8,4,1,Satellite,845.0,Unknown,181.0,High
13,4,3,Satellite,845.0,Unknown,181.0,High
8,9,1,Satellite,845.0,Unknown,181.0,High
22,6,0,Satellite,845.0,Unknown,181.0,Low
18,5,5,Satellite,845.0,Unknown,181.0,Medium
10,9,4,Satellite,845.0,Unknown,181.0,Medium
3,2,2,Satellite,845.0,Unknown,181.0,Low
15,8,3,Satellite,845.0,Unknown,181.0,High
9,8,6,Satellite,845.0,Unknown,181.0,Low
4,11,0,Satellite,845.0,Unknown,181.0,High
2,5,6,Satellite,845.0,Unknown,181.0,Low
16,4,0,Satellite,845.0,Unknown,181.0,High
21,7,2,Satellite,845.0,Unknown,181.0,Low
17,1,3,Satellite,845.0,Unknown,181.0,Low
19,9,3,Satellite,845.0,Unknown,181.0,High
0,2,2,Satellite,845.0,Unknown,181.0,Low
17,8,3,Satellite,845.0,Unknown,181.0,High
3,6,0,Satellite,845.0,Unknown,181.0,Medium
22,8,1,Satellite,845.0,Unknown,181.0,High
3,9,2,Satellite,845.0,Unknown,181.0,High
7,1,2,Satellite,845.0,Unknown,181.0,Low
17,6,0,Satellite,845.0,Unknown,181.0,High
3,3,6,Satellite,845.0,Unknown,181.0,Medium
18,3,6,Satellite,845.0,Unknown,181.0,High
9,4,0,Satellite,845.0,Unknown,181.0,Low
2,3,0,Satellite,845.0,Unknown,181.0,Low
19,3,3,Satellite,845.0,Unknown,181.0,Medium
21,7,1,Satellite,845.0,Unknown,181.0,Medium
16,10,2,Satellite,845.0,Unknown,181.0,High
18,10,4,Satellite,845.0,Unknown,181.0,Medium
2,7,1,Satellite,845.0,Unknown,181.0,High
7,10,4,Satellite,845.0,Unknown,181.0,High
12,3,4,Satellite,845.0,Unknown,181.0,Low
17,12,5,Satellite,845.0,Unknown,181.0,Medium
18,10,4,Satellite,845.0,Unknown,181.0,Low
21,3,0,Satellite,845.0,Unknown,181.0,High
5,8,4,Satellite,845.0,Unknown,181.0,Medium
12,2,4,Satellite,845.0,Unknown,181.0,Low
8,1,0,Satellite,845.0,Unknown,181.0,Medium
22,10,3,Satellite,845.0,Unknown,181.0,High
14,7,4,Satellite,845.0,Unknown,181.0,Medium
13,7,2,Satellite,845.0,Unknown,181.0,Low
4,3,5,Satellite,845.0,Unknown,181.0,Low
22,3,5,Satellite,845.0,Unknown,181.0,Medium
20,6,0,Satellite,845.0,Unknown,181.0,Low
16,10,0,Satellite,845.0,Unknown,181.0,Medium
10,7,2,Satellite,845.0,Unknown,181.0,Low
18,4,5,Satellite,845.0,Unknown,181.0,Medium
18,3,5,Satellite,845.0,Unknown,181.0,Low
14,1,5,Satellite,845.0,Unknown,181.0,High
14,10,0,Satellite,845.0,Unknown,181.0,High
7,8,3,Satellite,845.0,Unknown,181.0,High
15,4,4,Satellite,845.0,Unknown,181.0,Medium
18,3,5,Satellite,845.0,Unknown,181.0,Low
23,2,4,Satellite,845.0,Unknown,181.0,Medium
15,8,4,Satellite,845.0,Unknown,181.0,High
19,2,6,Satellite,845.0,Unknown,181.0,Low
5,12,1,Satellite,845.0,Unknown,181.0,Low
22,2,5,Satellite,845.0,Unknown,181.0,High
23,7,1,Satellite,845.0,Unknown,181.0,High
0,6,5,Satellite,845.0,Unknown,181.0,Low
0,10,2,Satellite,845.0,Unknown,181.0,Low
12,9,0,Satellite,845.0,Unknown,181.0,High
3,1,1,Satellite,845.0,Unknown,181.0,Medium
4,10,3,Satellite,845.0,Unknown,181.0,Low
11,11,5,Satellite,845.0,Unknown,181.0,Low
0,7,1,Satellite,845.0,Unknown,181.0,Medium
4,8,0,Satellite,845.0,Unknown,181.0,Medium
20,9,3,Satellite,845.0,Unknown,181.0,High
12,4,0,Satellite,845.0,Unknown,181.0,Medium
7,12,6,Satellite,845.0,Unknown,181.0,Low
6,9,0,Satellite,845.0,Unknown,181.0,High
3,2,0,Satellite,845.0,Unknown,181.0,Medium
10,3,6,Satellite,845.0,Unknown,181.0,Medium
5,12,3,Satellite,845.0,Unknown,181.0,High
11,6,1,Satellite,845.0,Unknown,181.0,Low
16,9,2,Satellite,845.0,Unknown,181.0,High
10,7,5,Satellite,845.0,Unknown,181.0,High
11,6,0,Satellite,845.0,Unknown,181.0,Medium
2,6,1,Satellite,845.0,Unknown,181.0,Medium
16,10,0,Satellite,845.0,Unknown,181.0,High
7,6,4,Satellite,845.0,Unknown,181.0,Medium
3,12,2,Satellite,845.0,Unknown,181.0,Medium
9,11,0,Satellite,845.0,Unknown,181.0,Medium
20,5,3,Satellite,845.0,Unknown,181.0,High
16,2,5,Satellite,845.0,Unknown,181.0,Medium
8,9,6,Satellite,845.0,Unknown,181.0,High
15,5,4,Satellite,845.0,Unknown,181.0,Low
14,10,3,Satellite,845.0,Unknown,181.0,Low
13,12,5,Satellite,845.0,Unknown,181.0,Medium
19,5,4,Satellite,845.0,Unknown,181.0,Medium
2,8,5,Satellite,845.0,Unknown,181.0,Low
5,11,2,Satellite,845.0,Unknown,181.0,Low
17,9,1,Satellite,845.0,Unknown,181.0,Medium
3,5,0,Satellite,845.0,Unknown,181.0,Low
11,4,4,Satellite,845.0,Unknown,181.0,Medium
0,11,0,Satellite,845.0,Unknown,181.0,Medium
22,2,6,Satellite,845.0,Unknown,181.0,High
17,5,0,Satellite,845.0,Unknown,181.0,High
3,6,3,Satellite,845.0,Unknown,181.0,High
8,10,5,Satellite,845.0,Unknown,181.0,Low
16,8,1,Satellite,845.0,Unknown,181.0,Low
18,4,0,Satellite,845.0,Unknown,181.0,High
17,8,1,Satellite,845.0,Unknown,181.0,Low
15,11,1,Satellite,845.0,Unknown,181.0,High
12,5,4,Satellite,845.0,Unknown,181.0,High
16,7,2,Satellite,845.0,Unknown,181.0,Low
18,3,3,Satellite,845.0,Unknown,181.0,High
18,10,4,Satellite,845.0,Unknown,181.0,Medium
18,12,4,Satellite,845.0,Unknown,181.0,High
11,1,4,Satellite,845.0,Unknown,181.0,High
14,10,4,Satellite,845.0,Unknown,181.0,High
10,10,5,Satellite,845.0,Unknown,181.0,Medium
5,5,0,Satellite,845.0,Unknown,181.0,Low
14,5,1,Satellite,845.0,Unknown,181.0,High
22,11,4,Satellite,845.0,Unknown,181.0,High
19,12,5,Satellite,845.0,Unknown,181.0,Low
20,2,5,Satellite,845.0,Unknown,181.0,Low
20,10,2,Satellite,845.0,Unknown,181.0,Medium
3,2,0,Satellite,845.0,Unknown,181.0,Medium
7,7,5,Satellite,845.0,Unknown,181.0,Low
11,10,0,Satellite,845.0,Unknown,181.0,High
12,1,5,Satellite,845.0,Unknown,181.0,Low
11,1,5,Satellite,845.0,Unknown,181.0,High
22,8,5,Satellite,845.0,Unknown,181.0,Medium
12,9,0,Satellite,845.0,Unknown,181.0,High
4,7,1,Satellite,845.0,Unknown,181.0,Medium
22,5,2,Satellite,845.0,Unknown,181.0,High
0,9,3,Satellite,845.0,Unknown,181.0,Medium
11,8,6,Satellite,845.0,Unknown,181.0,High
0,5,1,Satellite,845.0,Unknown,181.0,Medium
23,6,1,Satellite,845.0,Unknown,181.0,Low
22,4,2,Satellite,845.0,Unknown,181.0,Low
3,2,2,Satellite,845.0,Unknown,181.0,Low
18,2,1,Satellite,845.0,Unknown,181.0,Medium
20,10,5,Satellite,845.0,Unknown,181.0,Low
6,9,3,Satellite,845.0,Unknown,181.0,Low
13,11,4,Satellite,845.0,Unknown,181.0,Low
0,2,4,Satellite,845.0,Unknown,181.0,Medium
18,5,5,Satellite,845.0,Unknown,181.0,High
22,8,3,Satellite,845.0,Unknown,181.0,Low
16,6,0,Satellite,845.0,Unknown,181.0,High
16,1,6,Satellite,845.0,Unknown,181.0,High
23,12,3,Satellite,845.0,Unknown,181.0,Low
5,9,3,Satellite,845.0,Unknown,181.0,High
3,6,1,Satellite,845.0,Unknown,181.0,Low
2,9,2,Satellite,845.0,Unknown,181.0,Medium
9,7,6,Satellite,845.0,Unknown,181.0,Medium
0,8,0,Satellite,845.0,Unknown,181.0,High
6,1,0,Satellite,845.0,Unknown,181.0,High
17,9,6,Satellite,845.0,Unknown,181.0,Low
0,12,3,Satellite,845.0,Unknown,181.0,Low
14,10,3,Satellite,845.0,Unknown,181.0,High
19,6,2,Satellite,845.0,Unknown,181.0,Low
23,4,2,Satellite,845.0,Unknown,181.0,Medium
13,5,2,Satellite,845.0,Unknown,181.0,High
19,3,1,Satellite,845.0,Unknown,181.0,High
7,3,1,Satellite,845.0,Unknown,181.0,High
7,12,0,Satellite,845.0,Unknown,181.0,Medium
17,2,4,Satellite,845.0,Unknown,181.0,Medium
6,2,0,Satellite,845.0,Unknown,181.0,Low
1,9,1,Satellite,845.0,Unknown,181.0,Low
2,10,4,Satellite,845.0,Unknown,181.0,High
6,10,3,Satellite,845.0,Unknown,181.0,Medium
17,9,5,Satellite,845.0,Unknown,181.0,Medium
7,9,6,Satellite,845.0,Unknown,181.0,High
8,11,5,Satellite,845.0,Unknown,181.0,Low
3,12,1,Satellite,845.0,Unknown,181.0,Medium
18,7,0,Satellite,845.0,Unknown,181.0,High
23,10,3,Satellite,845.0,Unknown,181.0,Low
4,9,1,Satellite,845.0,Unknown,181.0,Medium
15,11,4,Satellite,845.0,Unknown,181.0,High
4,6,1,Satellite,845.0,Unknown,181.0,High
13,9,0,Satellite,845.0,Unknown,181.0,Medium
7,6,0,Satellite,845.0,Unknown,181.0,High
11,7,0,Satellite,845.0,Unknown,181.0,Medium
15,1,5,Satellite,845.0,Unknown,181.0,High
8,3,1,Satellite,845.0,Unknown,181.0,Low
19,4,2,Satellite,845.0,Unknown,181.0,Medium
2,8,2,Satellite,845.0,Unknown,181.0,High
6,2,6,Satellite,845.0,Unknown,181.0,Medium
5,1,1,Satellite,845.0,Unknown,181.0,Low
1,7,6,Satellite,845.0,Unknown,181.0,Medium
11,11,4,Satellite,845.0,Unknown,181.0,Low
4,8,5,Satellite,845.0,Unknown,181.0,Medium
21,11,1,Satellite,845.0,Unknown,181.0,Low
19,4,0,Satellite,845.0,Unknown,181.0,Medium
17,7,5,Satellite,845.0,Unknown,181.0,High
10,12,2,Satellite,845.0,Unknown,181.0,Medium
21,10,1,Satellite,845.0,Unknown,181.0,Low
12,4,2,Satellite,845.0,Unknown,181.0,Low
14,1,5,Satellite,845.0,Unknown,181.0,Medium
2,1,3,Satellite,845.0,Unknown,181.0,Medium
10,5,1,Satellite,845.0,Unknown,181.0,Low
19,2,1,Satellite,845.0,Unknown,181.0,Low
13,12,6,Satellite,845.0,Unknown,181.0,High
23,2,2,Satellite,845.0,Unknown,181.0,Medium
15,11,6,Satellite,845.0,Unknown,181.0,Low
22,10,6,Satellite,845.0,Unknown,181.0,Low
0,7,3,Satellite,845.0,Unknown,181.0,High
13,1,1,Satellite,845.0,Unknown,181.0,Low
19,4,4,Satellite,845.0,Unknown,181.0,Low
9,3,6,Satellite,845.0,Unknown,181.0,Medium
18,6,6,Satellite,845.0,Unknown,181.0,High
14,11,6,Satellite,845.0,Unknown,181.0,High
20,3,3,Satellite,845.0,Unknown,181.0,High
2,2,3,Satellite,845.0,Unknown,181.0,Medium
10,7,4,Satellite,845.0,Unknown,181.0,Medium
14,4,0,Satellite,845.0,Unknown,181.0,Low
22,10,0,Satellite,845.0,Unknown,181.0,High
1,3,0,Satellite,845.0,Unknown,181.0,Medium
14,4,4,Satellite,845.0,Unknown,181.0,High
11,3,4,Satellite,845.0,Unknown,181.0,High
19,7,5,Satellite,845.0,Unknown,181.0,Medium
18,2,3,Satellite,845.0,Unknown,181.0,Medium
6,3,5,Satellite,845.0,Unknown,181.0,Low
11,11,4,Satellite,845.0,Unknown,181.0,Low
20,4,3,Satellite,845.0,Unknown,181.0,Low
22,4,1,Satellite,845.0,Unknown,181.0,High
9,8,2,Satellite,845.0,Unknown,181.0,High
20,4,3,Satellite,845.0,Unknown,181.0,High
12,6,6,Satellite,845.0,Unknown,181.0,Medium
4,1,4,Satellite,845.0,Unknown,181.0,High
4,3,2,Satellite,845.0,Unknown,181.0,High
18,6,6,Satellite,845.0,Unknown,181.0,High
8,3,3,Satellite,845.0,Unknown,181.0,Low
0,6,4,Satellite,845.0,Unknown,181.0,High
23,9,0,Satellite,845.0,Unknown,181.0,High
11,6,0,Satellite,845.0,Unknown,181.0,High
5,11,5,Satellite,845.0,Unknown,181.0,Medium
7,7,3,Satellite,845.0,Unknown,181.0,Low
17,8,3,Satellite,845.0,Unknown,181.0,Low
3,7,4,Satellite,845.0,Unknown,181.0,Low
4,6,6,Satellite,845.0,Unknown,181.0,Low
12,3,4,Satellite,845.0,Unknown,181.0,Low
7,7,0,Satellite,845.0,Unknown,181.0,High
6,9,6,Satellite,845.0,Unknown,181.0,Medium
11,3,3,Satellite,845.0,Unknown,181.0,Medium
8,5,1,Satellite,845.0,Unknown,181.0,Low
15,2,2,Satellite,845.0,Unknown,181.0,Medium
16,8,2,Satellite,845.0,Unknown,181.0,Low
20,7,0,Satellite,845.0,Unknown,181.0,High
14,10,6,Satellite,845.0,Unknown,181.0,Medium
20,6,3,Satellite,845.0,Unknown,181.0,Medium
5,2,3,Satellite,845.0,Unknown,181.0,Medium
2,4,3,Satellite,845.0,Unknown,181.0,Low
16,11,1,Satellite,845.0,Unknown,181.0,Medium
21,8,0,Satellite,845.0,Unknown,181.0,Low
5,4,1,Satellite,845.0,Unknown,181.0,Medium
12,3,0,Satellite,845.0,Unknown,181.0,Low
13,4,5,Satellite,845.0,Unknown,181.0,Medium
20,1,1,Satellite,845.0,Unknown,181.0,Low
13,11,3,Satellite,845.0,Unknown,181.0,Low
21,3,1,Satellite,845.0,Unknown,181.0,Medium
8,2,4,Satellite,845.0,Unknown,181.0,High
10,7,2,Satellite,845.0,Unknown,181.0,Low
18,9,2,Satellite,845.0,Unknown,181.0,Medium
9,7,4,Satellite,845.0,Unknown,181.0,Medium
10,2,6,Satellite,845.0,Unknown,181.0,High
6,5,2,Satellite,845.0,Unknown,181.0,Medium
19,5,4,Satellite,845.0,Unknown,181.0,Medium
7,12,4,Satellite,845.0,Unknown,181.0,High
6,6,2,Satellite,845.0,Unknown,181.0,Low
7,1,6,Satellite,845.0,Unknown,181.0,Medium
13,9,3,Satellite,845.0,Unknown,181.0,Medium
19,10,0,Satellite,845.0,Unknown,181.0,Medium
12,11,2,Satellite,845.0,Unknown,181.0,High
17,8,2,Satellite,845.0,Unknown,181.0,High
2,9,3,Satellite,845.0,Unknown,181.0,Medium
12,1,1,Satellite,845.0,Unknown,181.0,High
7,8,3,Satellite,845.0,Unknown,181.0,Low
5,1,1,Satellite,845.0,Unknown,181.0,High
2,2,2,Satellite,845.0,Unknown,181.0,High
10,1,1,Satellite,845.0,Unknown,181.0,High
19,4,0,Satellite,845.0,Unknown,181.0,High
0,4,2,Satellite,845.0,Unknown,181.0,Low
21,4,0,Satellite,845.0,Unknown,181.0,Medium
0,5,3,Satellite,845.0,Unknown,181.0,Low
14,9,3,Satellite,845.0,Unknown,181.0,High
8,3,1,Satellite,845.0,Unknown,181.0,Medium
10,7,0,Satellite,845.0,Unknown,181.0,High
12,5,1,Satellite,845.0,Unknown,181.0,High
13,5,5,Satellite,845.0,Unknown,181.0,Low
8,1,3,Satellite,845.0,Unknown,181.0,Low
23,2,0,Satellite,845.0,Unknown,181.0,Low
14,12,5,Satellite,845.0,Unknown,181.0,High
5,3,6,Satellite,845.0,Unknown,181.0,Low
14,6,4,Satellite,845.0,Unknown,181.0,Medium
16,9,5,Satellite,845.0,Unknown,181.0,Medium
22,6,4,Satellite,845.0,Unknown,181.0,Medium
15,1,3,Satellite,845.0,Unknown,181.0,High
12,4,5,Satellite,845.0,Unknown,181.0,High
4,6,1,Satellite,845.0,Unknown,181.0,Medium
